Depart Date, TOF (Days), Perihelion (AU), Apohelion (AU)
Feb 02 2036 00:00:00.000000000,214,0.18946762569538045,1263.1506256662253
Feb 02 2036 00:00:00.000000000,215,0.18572356568274589,1239.1142205771371
Feb 02 2036 00:00:00.000000000,216,0.18200866698629378,1215.7955401187091
Feb 02 2036 00:00:00.000000000,217,0.17832318815557502,1193.1646911069815
Feb 02 2036 00:00:00.000000000,218,0.1746673812412847,1171.1933329615142
Feb 02 2036 00:00:00.000000000,219,0.17104149325230908,1149.8545773395015
Feb 02 2036 00:00:00.000000000,220,0.16744576788161933,1129.1228945399339
Feb 02 2036 00:00:00.000000000,221,0.16388044747027622,1108.9740284726329
Feb 02 2036 00:00:00.000000000,222,0.16034577517536125,1089.3849169361829
Feb 02 2036 00:00:00.000000000,223,0.15684199734528065,1070.3336190675552
Feb 02 2036 00:00:00.000000000,224,0.15336936614943836,1051.7992476358388
Feb 02 2036 00:00:00.000000000,225,0.14992814255349773,1033.7619081638563
Feb 02 2036 00:00:00.000000000,226,0.14651859963279723,1016.2026430596261
Feb 02 2036 00:00:00.000000000,227,0.14314102604238904,999.1033827812156
Feb 02 2036 00:00:00.000000000,228,0.13979572906252083,982.44690393414362
Feb 02 2036 00:00:00.000000000,229,0.13648303627213929,966.21679410271258
Feb 02 2036 00:00:00.000000000,230,0.13320329471927833,950.39742214867556
Feb 02 2036 00:00:00.000000000,231,0.12995686685940111,934.97391018911776
Feb 02 2036 00:00:00.000000000,232,0.12674412355954812,919.93210332056753
Feb 02 2036 00:00:00.000000000,233,0.12356543561549845,905.25853475666281
Feb 02 2036 00:00:00.000000000,234,0.12042116583451719,890.94038514956844
Feb 02 2036 00:00:00.000000000,235,0.11731166333719238,876.96543896359265
Feb 02 2036 00:00:00.000000000,236,0.1142372606878065,863.32204160305014
Feb 02 2036 00:00:00.000000000,237,0.11119827349406139,849.99905927127986
Feb 02 2036 00:00:00.000000000,238,0.108195001567942,836.9858439293514
Feb 02 2036 00:00:00.000000000,239,0.10522773077265059,824.27220275143827
Feb 02 2036 00:00:00.000000000,240,0.10229673488973826,811.84837163446412
Feb 02 2036 00:00:00.000000000,241,0.09940227717429348,799.70499178680996
Feb 02 2036 00:00:00.000000000,242,0.096544611481637926,787.83308820853097
Feb 02 2036 00:00:00.000000000,243,0.093723983012799925,776.22404980124122
Feb 02 2036 00:00:00.000000000,244,0.09094062881401152,764.8696102184407
Feb 02 2036 00:00:00.000000000,245,0.08819477820691482,753.76182919582095
Feb 02 2036 00:00:00.000000000,246,0.085486653337908725,742.89307445168447
Feb 02 2036 00:00:00.000000000,247,0.082816470016419799,732.25600426213452
